Accession Number,EC,Species,Label,Enzyme,Reaction ID,Mechanism,Substrates,Products,Km,Kcat,Inhibitors,KI,Keq
WP_000091148.1,2.7.1.40,Escherichia coli,R349,Pyruvate kinase,R01858,MRL,1 C00022; 1 C00286,1 C00074; 1 C00361,Km_C00074: 0.144000247; Km_C00361: 0.019646076; Km_C00022: 0.87643075; Km_C00286: 0.020049427,Kcat_F: 5.8438467575; Kcat_R: 2.8184920695000004,C00286;C05625;C00035;C00044;C00389;C00075;C00361;C00131;C00041;C00158;C00454;C00009;C00104;C00122;C00008;C00015;C00026;C00063;C00302;C00209;C00074;C01401;C00022;C00025;C00112;C00201;C00206;C00002;C00081;C00091,C00075_KI: 0.223727554;C00112_KI: 0.036078647;C00008_KI: 0.051032659;C00091_KI: 0.033106904;C00041_KI: 1.001196623;C00302_KI: 1.237834454;C00206_KI: 0.018646972;C00063_KI: 0.066866696;C00104_KI: 0.055906694;C01401_KI: 1.001196623;C00389_KI: 0.008297376;C00201_KI: 0.3355317063571429;C00131_KI: 0.016942503;C00122_KI: 0.454898477;C05625_KI: 0.031311039;C00044_KI: 0.055115532;C00286_KI: 0.020049427;C00026_KI: 0.352110684;C00015_KI: 0.152999684;C00454_KI: 0.3355317063571429;C00361_KI: 0.019646076;C00209_KI: 0.660195351;C00158_KI: 0.496947676;C00081_KI: 0.071252503;C00074_KI: 0.144000247;C00009_KI: 0.995755255;C00022_KI: 0.87643075;C00002_KI: 0.044206705;C00035_KI: 0.031300213;C00025_KI: 1.237834454,Keq: 8.377368619650722e-05
WP_000091148.1,2.7.1.40,Escherichia coli,R350,Pyruvate kinase,R02320,MRL,1 C00022; 1 C00201,1 C00074; 1 C00454,Km_C00074: 0.144000247; Km_C00454: 0.5102154985; Km_C00022: 0.87643075; Km_C00201: 0.5102154985,Kcat_F: 11.49611796; Kcat_R: 5.425748579,C00286;C05625;C00035;C00044;C00389;C00075;C00361;C00131;C00041;C00158;C00454;C00009;C00104;C00122;C00008;C00015;C00026;C00063;C00302;C00209;C00074;C01401;C00022;C00025;C00112;C00201;C00206;C00002;C00081;C00091,C00075_KI: 0.223727554;C00112_KI: 0.036078647;C00008_KI: 0.051032659;C00091_KI: 0.033106904;C00041_KI: 1.001196623;C00302_KI: 1.237834454;C00206_KI: 0.018646972;C00063_KI: 0.066866696;C00104_KI: 0.055906694;C01401_KI: 1.001196623;C00389_KI: 0.008297376;C00201_KI: 0.3355317063571429;C00131_KI: 0.016942503;C00122_KI: 0.454898477;C05625_KI: 0.031311039;C00044_KI: 0.055115532;C00286_KI: 0.020049427;C00026_KI: 0.352110684;C00015_KI: 0.152999684;C00454_KI: 0.3355317063571429;C00361_KI: 0.019646076;C00209_KI: 0.660195351;C00158_KI: 0.496947676;C00081_KI: 0.071252503;C00074_KI: 0.144000247;C00009_KI: 0.995755255;C00022_KI: 0.87643075;C00002_KI: 0.044206705;C00035_KI: 0.031300213;C00025_KI: 1.237834454,Keq: 1
WP_000069410.1,2.7.9.2,Escherichia coli,R351,"Pyruvate, water dikinase",R00199,MRL,1 C00001; 1 C00002; 1 C00022,1 C00009; 1 C00020; 1 C00074,Km_C00009: 1.4596771; Km_C00020: 0.023508446; Km_C00074: 0.141774222; Km_C00001: 0.2813887; Km_C00002: 0.021786314; Km_C00022: 0.083,Kcat_F: 4.470776205666667; Kcat_R: 4.215818079333333,C00022;C00008;C00020;C00026;C00001;C00036;C00209;C00742;C00002;C16487;C00009;C00074,C00209_KI: 0.194728702;C00002_KI: 0.021786314;C00742_KI: 0.482464641;C00074_KI: 0.141774222;C00022_KI: 0.196769923;C00036_KI: 0.119141854;C00020_KI: 0.023508446;C00026_KI: 0.239058182;C00008_KI: 0.026302056;C00009_KI: 1.4596771;C16487_KI: 0.2896909218181818;C00001_KI: 0.2813887,Keq: 7.370111364902889
WP_000189743.1,5.3.1.6,Escherichia coli,R362,Ribose-5-phosphate isomerase,R01056,MRL,1 C00117,1 C00199,Km_C00199: 0.370342284; Km_C00117: 2.776666666666667,Kcat_F: 2100.0; Kcat_R: 0.083821813,C00020;C00117;C01112;C00199,C01112_KI: 0.419934094;C00117_KI: 1.286905289;C00020_KI: 0.045710031;C00199_KI: 0.370342284,Keq: 0.4214285151704329
WP_001298109.1,2.7.6.1,Escherichia coli,R363,Ribose-phosphate diphosphokinase,R01049,MRL,1 C00002; 1 C00117,1 C00020; 1 C00119,Km_C00020: 0.038956955; Km_C00119: 0.106374189; Km_C00002: 0.039088059; Km_C00117: 0.19,Kcat_F: 1.2709115985000001; Kcat_R: 0.923097912,C00020;C00117;C00002;C00119,C00119_KI: 0.106374189;C00117_KI: 0.18693769;C00002_KI: 0.039088059;C00020_KI: 0.038956955,Keq: 3.934228631415145
WP_000816280.1,5.1.3.1,Escherichia coli,R364,Ribulose-phosphate 3-epimerase,R01529,MRL,1 C00199,1 C00231,Km_C00231: 0.194523394; Km_C00199: 0.194523394,Kcat_F: 6.229903202; Kcat_R: 6.229903202,C00231;C00199,C00231_KI: 0.194523394;C00199_KI: 0.194523394,Keq: 3.9255303350869197
WP_000842100.1,1.1.1.284,Escherichia coli,R366,S-(hydroxymethyl)glutathione dehydrogenase,R06983,MRL,1 C00003; 1 C14180,1 C00004; 1 C00080; 1 C01031,Km_C00004: 0.030445978; Km_C00080: 1.122980118; Km_C01031: 0.091243312; Km_C00003: 0.050787397; Km_C14180: 0.094,Kcat_F: 92.401721085; Kcat_R: 54.59427182,C00006;C14180;C00003;C01031;C00004;C00005;C00080,C00004_KI: 0.030445978;C00006_KI: 0.045525763;C01031_KI: 0.091243312;C00003_KI: 0.050787397;C14180_KI: 0.22658403233333335;C00080_KI: 1.122980118;C00005_KI: 0.018521626,Keq: 477149.6215083401
WP_000818618.1,2.7.1.71,Escherichia coli,R367,Shikimate kinase,R02412,MRL,1 C00002; 1 C00493,1 C00008; 1 C03175,Km_C00008: 0.095129371; Km_C03175: 0.124720573; Km_C00002: 0.120733179; Km_C00493: 6.390499999999999,Kcat_F: 41.185581205; Kcat_R: 29.161481860000002,C00002;C00493;C03175;C00008,C00008_KI: 0.095129371;C00493_KI: 0.439688474;C03175_KI: 0.124720573;C00002_KI: 0.120733179,Keq: 39377.996257594365
WP_000818411.1,2.5.1.16,Escherichia coli,R368,Spermidine synthase,R01920,MRL,1 C00134; 1 C01137,1 C00170; 1 C00315,Km_C00170: 0.007068458; Km_C00315: 0.046560574; Km_C00134: 0.0778; Km_C01137: 0.0022,Kcat_F: 1.4079801575; Kcat_R: 1.243528914,C00750;C00170;C01672;C00315;C16565;C00134;C01137,C00170_KI: 0.007068458;C01672_KI: 0.058677047;C00750_KI: 0.038445462;C00134_KI: 0.053713869;C00315_KI: 0.046560574;C16565_KI: 0.035791408999999996;C01137_KI: 0.010283044,Keq: 1
WP_000818411.1,2.5.1.16,Escherichia coli,R369,Spermidine synthase,R02869,MRL,1 C00315; 1 C01137,1 C00170; 1 C00750,Km_C00170: 0.007068458; Km_C00750: 0.038445462; Km_C00315: 0.046560574; Km_C01137: 0.0022,Kcat_F: 1.3552496569999999; Kcat_R: 1.14209017,C00750;C00170;C01672;C00315;C16565;C00134;C01137,C00170_KI: 0.007068458;C01672_KI: 0.058677047;C00750_KI: 0.038445462;C00134_KI: 0.053713869;C00315_KI: 0.046560574;C16565_KI: 0.035791408999999996;C01137_KI: 0.010283044,Keq: 1
WP_001130211.1,4.4.1.21,Escherichia coli,R370,S-ribosylhomocysteine lyase,R01291,MRL,1 C03539,1 C00155; 1 C11838,Km_C00155: 0.1613902; Km_C11838: 0.0939451; Km_C03539: 0.0265,Kcat_F: 0.4; Kcat_R: 3.607027466,C11838;C03539;C00155,C03539_KI: 0.063881658;C00155_KI: 0.1613902;C11838_KI: 0.112635929,Keq: 543.1334312736375
WP_001235264.1,1.3.5.1,Escherichia coli,R371,Succinate dehydrogenase,R02164,MRL,1 C00042; 1 C00399,1 C00122; 1 C00390,Km_C00122: 0.230714247; Km_C00390: 0.019629668; Km_C00042: 27.275; Km_C00399: 0.01200348,Kcat_F: 21.95; Kcat_R: 349.5079144075,C00390;C00122;C00383;C04284;C00036;C00042;C00399;C02575,C02575_KI: 0.018486969;C00042_KI: 0.306212515;C00122_KI: 0.230714247;C00390_KI: 0.019629668;C00399_KI: 0.01200348;C00036_KI: 0.099285461;C00383_KI: 0.318282217;C04284_KI: 0.01078486,Keq: 17031.36077352121
WP_001048602.1,6.2.1.5,Escherichia coli,R372,Succinate-coa ligase (adp-forming),R00405,MRL,1 C00002; 1 C00010; 1 C00042,1 C00008; 1 C00009; 1 C00091,Km_C00008: 0.045971252; Km_C00009: 1.423858166; Km_C00091: 0.046856858; Km_C00002: 0.059107885; Km_C00010: 4.0; Km_C00042: 0.25,Kcat_F: 37.55658575333333; Kcat_R: 30.505424926666667,C00531;C00008;C00010;C00490;C00042;C00002;C00009;C00091,C00009_KI: 1.423858166;C00490_KI: 0.66515708;C00010_KI: 0.059806913;C00002_KI: 0.059107885;C00042_KI: 0.707435429;C00531_KI: 0.049482018;C00091_KI: 0.046856858;C00008_KI: 0.045971252,Keq: 1.6323302120938148
WP_001048602.1,6.2.1.5,Escherichia coli,R373,Succinate-coa ligase (adp-forming),R02404,MRL,1 C00002; 1 C00010; 1 C00490,1 C00008; 1 C00009; 1 C00531,Km_C00008: 0.045971252; Km_C00009: 1.423858166; Km_C00531: 0.049482018; Km_C00002: 0.059107885; Km_C00010: 4.0; Km_C00490: 0.475,Kcat_F: 23.14658575333333; Kcat_R: 31.080438466666664,C00531;C00008;C00010;C00490;C00042;C00002;C00009;C00091,C00009_KI: 1.423858166;C00490_KI: 0.66515708;C00010_KI: 0.059806913;C00002_KI: 0.059107885;C00042_KI: 0.707435429;C00531_KI: 0.049482018;C00091_KI: 0.046856858;C00008_KI: 0.045971252,Keq: 6.495746321416216
WP_001338652.1,4.3.1.19,Escherichia coli,R377,Threonine ammonia-lyase,R00996,MRL,1 C00188,1 C00014; 1 C00109,Km_C00014: 10.38471889; Km_C00109: 2.064281225; Km_C00188: 1.958139181,Kcat_F: 1.046566766; Kcat_R: 5.043314918,C00022;C05167;C00109;C00161;C00014;C00065;C00188,C00109_KI: 2.064281225;C00014_KI: 10.38471889;C00188_KI: 1.958139181;C05167_KI: 4.4057497013999996;C00161_KI: 4.4057497013999996;C00022_KI: 2.540874958;C00065_KI: 5.080734253,Keq: 16528.219336233484
WP_001338652.1,4.3.1.19,Escherichia coli,R378,Threonine ammonia-lyase,R00220,MRL,1 C00065,1 C00014; 1 C00022,Km_C00014: 10.38471889; Km_C00022: 2.540874958; Km_C00065: 5.080734253,Kcat_F: 1.594190487; Kcat_R: 5.380604909,C00022;C05167;C00109;C00161;C00014;C00065;C00188,C00109_KI: 2.064281225;C00014_KI: 10.38471889;C00188_KI: 1.958139181;C05167_KI: 4.4057497013999996;C00161_KI: 4.4057497013999996;C00022_KI: 2.540874958;C00065_KI: 5.080734253,Keq: 194010.3367263319
WP_000781063.1,4.2.3.1,Escherichia coli,R379,Threonine synthase,R01466,MRL,1 C00001; 1 C01102,1 C00009; 1 C00188,Km_C00009: 1.868194342; Km_C00188: 0.748228312; Km_C00001: 1.819163442; Km_C01102: 0.5,Kcat_F: 4.527957945; Kcat_R: 0.25441560550000003,C06055;C00001;C06056;C01102;C00188;C00009,C00001_KI: 1.819163442;C06055_KI: 0.401372015;C01102_KI: 0.503023028;C00009_KI: 1.868194342;C06056_KI: 1.288261533;C00188_KI: 0.748228312,Keq: 140797.94772540135
WP_000816234.1,2.1.1.45,Escherichia coli,R380,Thymidylate synthase,R02101,MRL,1 C00143; 1 C00365,1 C00364; 1 C00415,Km_C00364: 0.024010621; Km_C00415: 0.022059904; Km_C00143: 0.3; Km_C00365: 0.008866666666666667,Kcat_F: 0.23091843; Kcat_R: 0.5548728915000001,C00365;C00364;C00415;C00143,C00415_KI: 0.022059904;C00365_KI: 0.022566346;C00143_KI: 0.023441439;C00364_KI: 0.024010621,Keq: 86372496.21402815
WP_000130189.1,2.2.1.2,Escherichia coli,R381,Transaldolase,R08575,MRL,1 C00118; 1 C05382,1 C00085; 1 C00279,Km_C00085: 0.524452627; Km_C00279: 0.1975; Km_C00118: 0.371981293; Km_C05382: 0.285,Kcat_F: 8.522153938999999; Kcat_R: 8.351666031,C05382;C01112;C00279;C07182;C00118;C02426;C05345;C00009;C00085,C05345_KI: 0.524452627;C00009_KI: 0.950375021;C00279_KI: 0.135417953;C02426_KI: 0.760540366;C07182_KI: 0.169961855;C05382_KI: 0.055124156;C00085_KI: 0.524452627;C01112_KI: 0.118502431;C00118_KI: 0.371981293,Keq: 1.4602679091236133
WP_000098614.1,2.2.1.1,Escherichia coli,R382,Transketolase,R01641,MRL,1 C00118; 1 C05382,1 C00117; 1 C00231,Km_C00117: 1.4; Km_C00231: 0.16; Km_C00118: 0.189899758; Km_C05382: 4.0,Kcat_F: 6.521449158; Kcat_R: 5.8660813125,C05382;C13378;C12215;C00231;C00279;C00117;C00068;C00118;C00704;C05345;C12214;C00085,C00068_KI: 0.038001269;C00085_KI: 0.556608438;C00231_KI: 0.256388038;C12214_KI: 0.445117503;C00117_KI: 0.911134601;C05382_KI: 0.174451798;C00279_KI: 0.152465016;C00118_KI: 0.189899758;C12215_KI: 0.399685681;C05345_KI: 0.556608438;C00704_KI: 0.188270763;C13378_KI: 0.3516937548181818,Keq: 0.21288893173099274
WP_000098614.1,2.2.1.1,Escherichia coli,R383,Transketolase,R01067,MRL,1 C00085; 1 C00118,1 C00231; 1 C00279,Km_C00231: 0.16; Km_C00279: 0.09; Km_C00085: 1.1; Km_C00118: 0.189899758,Kcat_F: 6.662656223; Kcat_R: 6.459872708500001,C05382;C13378;C12215;C00231;C00279;C00117;C00068;C00118;C00704;C05345;C12214;C00085,C00068_KI: 0.038001269;C00085_KI: 0.556608438;C00231_KI: 0.256388038;C12214_KI: 0.445117503;C00117_KI: 0.911134601;C05382_KI: 0.174451798;C00279_KI: 0.152465016;C00118_KI: 0.189899758;C12215_KI: 0.399685681;C05345_KI: 0.556608438;C00704_KI: 0.188270763;C13378_KI: 0.3516937548181818,Keq: 0.015634832548979682
WP_001216325.1,5.3.1.1,Escherichia coli,R384,Triose-phosphate isomerase,R01015,MRL,1 C00118,1 C00111,Km_C00111: 0.518174112; Km_C00118: 0.976029575,Kcat_F: 1022.557862; Kcat_R: 166.9168823,C01478;C00111;C01172;C00158;C18713;C11215;C01159;C00042;C00118;C00988;C00002;C00127;C00631;C05345;C00074;C00197,C00042_KI: 0.843583286;C05345_KI: 1.265808582;C00118_KI: 0.976029575;C01172_KI: 1.299474835;C00158_KI: 0.747540236;C00127_KI: 0.090061627;C01159_KI: 0.462811947;C00988_KI: 0.458868831;C00111_KI: 0.518174112;C00002_KI: 0.092769779;C11215_KI: 0.7434423843333333;C00631_KI: 0.332032174;C01478_KI: 2.075099945;C18713_KI: 1.387103319;C00197_KI: 0.394266218;C00074_KI: 0.208011299,Keq: 9.654158192504244
WP_001295247.1,4.1.99.1,Escherichia coli,R385,Tryptophanase,R00673,MRL,1 C00001; 1 C00078,1 C00014; 1 C00022; 1 C00463,Km_C00014: 14.70998764; Km_C00022: 10.0; Km_C00463: 0.019; Km_C00001: 10.89367962; Km_C00078: 0.338006228,Kcat_F: 1.612228325; Kcat_R: 2.7298971626666666,C00022;C00463;C00078;C00014;C00001,C00001_KI: 10.89367962;C00463_KI: 0.110456236;C00078_KI: 0.338006228;C00014_KI: 14.70998764;C00022_KI: 12.57760429,Keq: 0.00025477903553073803
WP_001044366.1,3.1.3.10,Escherichia coli,R403,Glucose-1-phosphatase,R00304,MRL,1 C00001; 1 C00103,1 C00009; 1 C00031,Km_C00009: 0.974477589; Km_C00031: 1.199357629; Km_C00001: 0.972812712; Km_C00103: 0.445,Kcat_F: 61.0880376345; Kcat_R: 4.353411557,C00001;C00031;C00267;C00103;C00009,C00103_KI: 0.362336993;C00001_KI: 0.972812712;C00031_KI: 1.199357629;C00009_KI: 0.974477589;C00267_KI: 1.199357629,Keq: 815.2999922439243
WP_000024939.1,1.1.1.86,Escherichia coli,R405,Ketol-acid reductoisomerase (nadp+),R04439,MRL,1 C00006; 1 C04272,1 C00005; 1 C00080; 1 C06010,Km_C00005: 0.009843333333333334; Km_C00080: 4.059542179; Km_C06010: 0.711560249; Km_C00006: 0.030275; Km_C04272: 0.869013727,Kcat_F: 0.31550618599999997; Kcat_R: 0.466571368,C00006;C06010;C06007;C04039;C04181;C00005;C06006;C00900;C14463;C00080;C04272,C04181_KI: 1.391577125;C06006_KI: 0.783738494;C04039_KI: 0.869013727;C06010_KI: 0.711560249;C04272_KI: 0.869013727;C00080_KI: 4.059542179;C00005_KI: 0.040613294;C00900_KI: 0.711560249;C06007_KI: 1.387176156;C14463_KI: 1.089072089;C00006_KI: 0.06692569,Keq: 0.0018271068398233305
Heterologous,4.3.1.17,Dictyostelium discoideum,R406,L-serine ammonia-lyase,R00220,MRL,1 C00065,1 C00014; 1 C00022,Km_C00014: 2.321814537; Km_C00022: 0.786924958; Km_C00065: 0.995956302,Kcat_F: 3.547282326; Kcat_R: 16.004088045,C05167;C00001;C00022;C00065;C00161;C02218;C00014,C00001_KI: 1.243283153;C00065_KI: 0.995956302;C05167_KI: 1.3902921916;C02218_KI: 1.603482008;C00022_KI: 0.786924958;C00161_KI: 1.3902921916;C00014_KI: 2.321814537,Keq: 194010.3367263319
Heterologous,1.17.1.9,Starkeya novella,R197,Formate dehydrogenase,R00519,MRL,1 C00003; 1 C00058,1 C00004; 1 C00011; 1 C00080,Km_C00058: 6.299069881; Km_C00003: 0.179658741; Km_C00080: 3.996599674; Km_C00011: 3.174462318; Km_C00004: 0.080049999,Kcat_F: 12.1695376695; Kcat_R: 26.700187375,C00244;C19935;C00004;C00177;C01326;C00177;C01326;C00284;C00007;C19935;C01417;C19935;C00088;C00698;C01327;C02441;C19935;C00177;C01326,C00244_KI: 1.596949577331543;C19935_KI: 0.132737785577774;C00004_KI: 0.080049991607666;C00177_KI: 5.537715911865234;C01326_KI: 5.018631935119629;C00177_KI: 5.537715911865234;C01326_KI: 5.018631935119629;C00284_KI: 0.2076959908008575;C00007_KI: 0.1876198053359985;C19935_KI: 0.132737785577774;C01417_KI: 5.551478385925293;C19935_KI: 0.132737785577774;C00088_KI: 4.867469310760498;C00698_KI: 9.224509239196776;C01327_KI: 4.796370029449463;C02441_KI: 0.156437411904335;C19935_KI: 0.132737785577774;C00177_KI: 5.537715911865234;C01326_KI: 5.018631935119629,Keq: 336.0231457353914
Heterologous,1.1.1.37,Escherichia coli,R269,Malate dehydrogenase,R00342,MRL,1 C00003; 1 C00149,1 C00004; 1 C00036; 1 C00080,Km_C00004: 0.061; Km_C00036: 0.0445; Km_C00080: 1.627506971; Km_C00003: 0.105280019; Km_C00149: 0.00012,Kcat_F: 3.0071600060000003; Kcat_R: 467.479811568,C02441;C00003;C00004;C00024;C00036;C00010;C00149;C00741;C11592;C00002;C00209;C00080,C00741_KI: 0.211944282;C00080_KI: 1.627506971;C00036_KI: 0.066584691;C00149_KI: 0.161660373;C00003_KI: 0.105280019;C02441_KI: 0.095263213;C00024_KI: 0.036240213;C00209_KI: 0.177507535;C00004_KI: 0.034674671;C00002_KI: 0.045088965;C00010_KI: 0.03518714;C11592_KI: 0.23608527936363635,Keq: 2.2614869409243306e-05
Heterologous,6.4.1.1,Rhizobium etli,R345,Pyruvate carboxylase,R00344,MRL,1 C00002; 1 C00022; 1 C00011,1 C00008; 1 C00009; 1 C00036,Km_C00008: 0.060795698; Km_C00009: 1.167335033; Km_C00036: 0.202194154; Km_C00002: 0.069778137; Km_C00022: 9.7; Km_C00011: 10.8,Kcat_F: 7.969744614476191; Kcat_R: 1.3504319023333335,C00022;C00036;C00002;C00009;C00008;C00011,C00009_KI: 1.167335033;C00002_KI: 0.069778137;C00036_KI: 0.202194154;C00011_KI: 1.142170787;C00008_KI: 0.060795698;C00022_KI: 0.670731664,Keq: 18.246066896771694
