Accession Number,EC,Species,Label,Enzyme,Reaction ID,Mechanism,Substrates,Products,Km,Kcat,Inhibitors,KI,Keq
WP_000098614.1,2.2.1.1,Escherichia coli,R47,Transketolase,R06861,MRL,C00068; C00231,C00118; C13378,Km_C00118: 0.189899758; Km_C13378: 0.12930034233333335; Km_C00068: 0.038001269; Km_C00231: 0.16,Kcat_F: 5.4421156075; Kcat_R: 7.597125547,C05382;C13378;C12215;C00231;C00279;C00117;C00068;C00118;C00704;C05345;C12214;C00085,C00068_KI: 0.038001269;C00085_KI: 0.556608438;C00231_KI: 0.256388038;C12214_KI: 0.445117503;C00117_KI: 0.911134601;C05382_KI: 0.174451798;C00279_KI: 0.152465016;C00118_KI: 0.189899758;C12215_KI: 0.399685681;C05345_KI: 0.556608438;C00704_KI: 0.188270763;C13378_KI: 0.3516937548181818,Keq: 0.6373380892436264
WP_000098614.1,2.2.1.1,Escherichia coli,R48,Transketolase,R06863,MRL,C00068; C05382,C00117; C13378,Km_C00117: 1.4; Km_C13378: 1.8126670896666666; Km_C00068: 0.038001269; Km_C05382: 4.0,Kcat_F: 5.2795694300000005; Kcat_R: 5.961297501,C05382;C13378;C12215;C00231;C00279;C00117;C00068;C00118;C00704;C05345;C12214;C00085,C00068_KI: 0.038001269;C00085_KI: 0.556608438;C00231_KI: 0.256388038;C12214_KI: 0.445117503;C00117_KI: 0.911134601;C05382_KI: 0.174451798;C00279_KI: 0.152465016;C00118_KI: 0.189899758;C12215_KI: 0.399685681;C05345_KI: 0.556608438;C00704_KI: 0.188270763;C13378_KI: 0.3516937548181818,Keq: 0.1356822249705415
WP_000963518.1,2.3.1.12,Escherichia coli,R49,Dihydrolipoyllysine-residue acetyltransferase,R02569,MRL,C00024; C15973,C00010; C16255,Km_C00010: 0.031586375; Km_C16255: 0.18516545; Km_C00024: 0.026032073; Km_C15973: 0.013259572,Kcat_F: 17.828021274999998; Kcat_R: 22.70772977,C00022;C15973;C00003;C00004;C00011;C00024;C00010;C16255;C00080,C00010_KI: 0.031586375;C00003_KI: 0.026235035;C00022_KI: 0.168190986;C00024_KI: 0.026032073;C00080_KI: 0.221310824;C16255_KI: 0.18516545;C00004_KI: 0.023208896;C15973_KI: 0.013259572;C00011_KI: 0.280183613,Keq: 1
WP_000963518.1,2.3.1.12,Escherichia coli,R50,Dihydrolipoyllysine-residue acetyltransferase,R00209,MRL,C00003; C00010; C00022,C00004; C00011; C00024; C00080,Km_C00004: 0.023208896; Km_C00011: 0.280183613; Km_C00024: 0.026032073; Km_C00080: 0.221310824; Km_C00003: 0.026235035; Km_C00010: 0.031586375; Km_C00022: 0.168190986,Kcat_F: 26.416886086666665; Kcat_R: 29.571134916666665,C00022;C15973;C00003;C00004;C00011;C00024;C00010;C16255;C00080,C00010_KI: 0.031586375;C00003_KI: 0.026235035;C00022_KI: 0.168190986;C00024_KI: 0.026032073;C00080_KI: 0.221310824;C16255_KI: 0.18516545;C00004_KI: 0.023208896;C15973_KI: 0.013259572;C00011_KI: 0.280183613,Keq: 998855.9306379288
WP_000024939.1,1.1.1.86,Escherichia coli,R51,Ketol-acid reductoisomerase (nadp+),R04439,MRL,C00006; C04272,C00005; C00080; C06010,Km_C00005: 0.009843333333333334; Km_C00080: 4.059542179; Km_C06010: 0.711560249; Km_C00006: 0.030275; Km_C04272: 0.869013727,Kcat_F: 0.31550618599999997; Kcat_R: 0.466571368,C00006;C06010;C06007;C04039;C04181;C00005;C06006;C00900;C14463;C00080;C04272,C04181_KI: 1.391577125;C06006_KI: 0.783738494;C04039_KI: 0.869013727;C06010_KI: 0.711560249;C04272_KI: 0.869013727;C00080_KI: 4.059542179;C00005_KI: 0.040613294;C00900_KI: 0.711560249;C06007_KI: 1.387176156;C14463_KI: 1.089072089;C00006_KI: 0.06692569,Keq: 0.0018271068398233305
WP_000024939.1,1.1.1.86,Escherichia coli,R52,Ketol-acid reductoisomerase (nadp+),R03051,MRL,C00005; C00080; C00900,C00006; C04039,Km_C00006: 0.030275; Km_C04039: 0.869013727; Km_C00005: 0.009843333333333334; Km_C00080: 4.059542179; Km_C00900: 0.25,Kcat_F: 0.9318333333333333; Kcat_R: 0.0022517500000000003,C00006;C06010;C06007;C04039;C04181;C00005;C06006;C00900;C14463;C00080;C04272,C04181_KI: 1.391577125;C06006_KI: 0.783738494;C04039_KI: 0.869013727;C06010_KI: 0.711560249;C04272_KI: 0.869013727;C00080_KI: 4.059542179;C00005_KI: 0.040613294;C00900_KI: 0.711560249;C06007_KI: 1.387176156;C14463_KI: 1.089072089;C00006_KI: 0.06692569,Keq: 547.313368985414
WP_000024939.1,1.1.1.86,Escherichia coli,R53,Ketol-acid reductoisomerase (nadp+),R04440,MRL,C00006; C04272,C00005; C00080; C04181,Km_C00005: 0.009843333333333334; Km_C00080: 4.059542179; Km_C04181: 0.26; Km_C00006: 0.030275; Km_C04272: 0.869013727,Kcat_F: 0.31550618599999997; Kcat_R: 1.61,C00006;C06010;C06007;C04039;C04181;C00005;C06006;C00900;C14463;C00080;C04272,C04181_KI: 1.391577125;C06006_KI: 0.783738494;C04039_KI: 0.869013727;C06010_KI: 0.711560249;C04272_KI: 0.869013727;C00080_KI: 4.059542179;C00005_KI: 0.040613294;C00900_KI: 0.711560249;C06007_KI: 1.387176156;C14463_KI: 1.089072089;C00006_KI: 0.06692569,Keq: 0.0018269763880264954
WP_000024939.1,1.1.1.86,Escherichia coli,R54,Ketol-acid reductoisomerase (nadp+),R05068,MRL,C00006; C06007,C00005; C00080; C14463,Km_C00005: 0.009843333333333334; Km_C00080: 4.059542179; Km_C14463: 1.3717091670833332; Km_C00006: 0.030275; Km_C06007: 1.387176156,Kcat_F: 0.72221065; Kcat_R: 0.12,C00006;C06010;C06007;C04039;C04181;C00005;C06006;C00900;C14463;C00080;C04272,C04181_KI: 1.391577125;C06006_KI: 0.783738494;C04039_KI: 0.869013727;C06010_KI: 0.711560249;C04272_KI: 0.869013727;C00080_KI: 4.059542179;C00005_KI: 0.040613294;C00900_KI: 0.711560249;C06007_KI: 1.387176156;C14463_KI: 1.089072089;C00006_KI: 0.06692569,Keq: 0.0018269256371777494
WP_000024939.1,1.1.1.86,Escherichia coli,R55,Ketol-acid reductoisomerase (nadp+),R05069,MRL,C06006,C14463,Km_C14463: 0.783738494; Km_C06006: 0.783738494,Kcat_F: 1.488236809; Kcat_R: 36.94316617111479,C00006;C06010;C06007;C04039;C04181;C00005;C06006;C00900;C14463;C00080;C04272,C04181_KI: 1.391577125;C06006_KI: 0.783738494;C04039_KI: 0.869013727;C06010_KI: 0.711560249;C04272_KI: 0.869013727;C00080_KI: 4.059542179;C00005_KI: 0.040613294;C00900_KI: 0.711560249;C06007_KI: 1.387176156;C14463_KI: 1.089072089;C00006_KI: 0.06692569,Keq: 0.9998941383839558
WP_000024939.1,1.1.1.86,Escherichia coli,R56,Ketol-acid reductoisomerase (nadp+),R05071,MRL,C06010,C04181,Km_C04181: 0.26; Km_C06010: 0.711560249,Kcat_F: 0.813142736; Kcat_R: 3.1,C00006;C06010;C06007;C04039;C04181;C00005;C06006;C00900;C14463;C00080;C04272,C04181_KI: 1.391577125;C06006_KI: 0.783738494;C04039_KI: 0.869013727;C06010_KI: 0.711560249;C04272_KI: 0.869013727;C00080_KI: 4.059542179;C00005_KI: 0.040613294;C00900_KI: 0.711560249;C06007_KI: 1.387176156;C14463_KI: 1.089072089;C00006_KI: 0.06692569,Keq: 0.9999286019875846
WP_000034402.1,2.5.1.47,Escherichia coli,R57,Cysteine synthase,R00897,MRL,C00283; C00979,C00033; C00097,Km_C00033: 1.032412648; Km_C00097: 0.138483271; Km_C00283: 0.0095; Km_C00979: 11.033333333333333,Kcat_F: 1143.9627055; Kcat_R: 214.05936865,C05688;C00343;C05824;C00342;C00094;C00097;C00283;C00320;C01528;C00979;C00080;C00033,C00979_KI: 1.186576843;C00097_KI: 0.138483271;C00094_KI: 0.575978339;C00320_KI: 0.387112081;C00283_KI: 0.025407897;C00080_KI: 0.555193543;C05824_KI: 0.697108686;C00033_KI: 1.032412648;C00342_KI: 0.5313378899;C01528_KI: 0.02911186;C05688_KI: 0.685993731;C00343_KI: 0.5313378899,Keq: 975313791.0571381
WP_000034402.1,2.5.1.47,Escherichia coli,R58,Cysteine synthase,R03132,MRL,C00320; C00979,C00033; C05824,Km_C00033: 1.032412648; Km_C05824: 0.697108686; Km_C00320: 0.387112081; Km_C00979: 11.033333333333333,Kcat_F: 381.79395674; Kcat_R: 156.51705453,C05688;C00343;C05824;C00342;C00094;C00097;C00283;C00320;C01528;C00979;C00080;C00033,C00979_KI: 1.186576843;C00097_KI: 0.138483271;C00094_KI: 0.575978339;C00320_KI: 0.387112081;C00283_KI: 0.025407897;C00080_KI: 0.555193543;C05824_KI: 0.697108686;C00033_KI: 1.032412648;C00342_KI: 0.5313378899;C01528_KI: 0.02911186;C05688_KI: 0.685993731;C00343_KI: 0.5313378899,Keq: 1
WP_000034402.1,2.5.1.47,Escherichia coli,R59,Cysteine synthase,R03601,MRL,C00979; C01528,C00033; C05688,Km_C00033: 1.032412648; Km_C05688: 0.685993731; Km_C00979: 11.033333333333333; Km_C01528: 0.02911186,Kcat_F: 384.02101377; Kcat_R: 121.2408383295,C05688;C00343;C05824;C00342;C00094;C00097;C00283;C00320;C01528;C00979;C00080;C00033,C00979_KI: 1.186576843;C00097_KI: 0.138483271;C00094_KI: 0.575978339;C00320_KI: 0.387112081;C00283_KI: 0.025407897;C00080_KI: 0.555193543;C05824_KI: 0.697108686;C00033_KI: 1.032412648;C00342_KI: 0.5313378899;C01528_KI: 0.02911186;C05688_KI: 0.685993731;C00343_KI: 0.5313378899,Keq: 1
WP_000034402.1,2.5.1.47,Escherichia coli,R60,Cysteine synthase,R04859,MRL,C00080; C00320; C00342; C00979,C00033; C00094; C00097; C00343,Km_C00033: 1.032412648; Km_C00094: 0.575978339; Km_C00097: 0.138483271; Km_C00343: 2.2870855358888886; Km_C00080: 0.555193543; Km_C00320: 0.387112081; Km_C00342: 2.2870855358888886; Km_C00979: 11.033333333333333,Kcat_F: 381.79395674; Kcat_R: 164.43284369333333,C05688;C00343;C05824;C00342;C00094;C00097;C00283;C00320;C01528;C00979;C00080;C00033,C00979_KI: 1.186576843;C00097_KI: 0.138483271;C00094_KI: 0.575978339;C00320_KI: 0.387112081;C00283_KI: 0.025407897;C00080_KI: 0.555193543;C05824_KI: 0.697108686;C00033_KI: 1.032412648;C00342_KI: 0.5313378899;C01528_KI: 0.02911186;C05688_KI: 0.685993731;C00343_KI: 0.5313378899,Keq: 1
WP_001295272.1,1.1.1.37,Escherichia coli,R61,Malate dehydrogenase,R00342,MRL,C00003; C00149,C00004; C00036; C00080,Km_C00004: 0.061; Km_C00036: 0.0445; Km_C00080: 1.627506971; Km_C00003: 0.105280019; Km_C00149: 0.00012,Kcat_F: 3.0071600060000003; Kcat_R: 467.479811568,C02441;C00003;C00004;C00024;C00036;C00010;C00149;C00741;C11592;C00002;C00209;C00080,C00741_KI: 0.211944282;C00080_KI: 1.627506971;C00036_KI: 0.066584691;C00149_KI: 0.161660373;C00003_KI: 0.105280019;C02441_KI: 0.095263213;C00024_KI: 0.036240213;C00209_KI: 0.177507535;C00004_KI: 0.034674671;C00002_KI: 0.045088965;C00010_KI: 0.03518714;C11592_KI: 0.23608527936363635,Keq: 2.2614869409243306e-05
WP_000130189.1,2.2.1.2,Escherichia coli,R67,Transaldolase,R08575,MRL,C00118; C05382,C00085; C00279,Km_C00085: 0.524452627; Km_C00279: 0.1975; Km_C00118: 0.371981293; Km_C05382: 0.285,Kcat_F: 8.522153938999999; Kcat_R: 8.351666031,C05382;C01112;C00279;C07182;C00118;C02426;C05345;C00009;C00085,C05345_KI: 0.524452627;C00009_KI: 0.950375021;C00279_KI: 0.135417953;C02426_KI: 0.760540366;C07182_KI: 0.169961855;C05382_KI: 0.055124156;C00085_KI: 0.524452627;C01112_KI: 0.118502431;C00118_KI: 0.371981293,Keq: 1.4602679091236133
WP_000130189.1,2.2.1.2,Escherichia coli,R68,Transaldolase,R01827,MRL,C00118; C05382,C00279; C05345,Km_C00279: 0.1975; Km_C05345: 1.0699999999999998; Km_C00118: 0.371981293; Km_C05382: 0.285,Kcat_F: 8.522153938999999; Kcat_R: 7.961376395,C05382;C01112;C00279;C07182;C00118;C02426;C05345;C00009;C00085,C05345_KI: 0.524452627;C00009_KI: 0.950375021;C00279_KI: 0.135417953;C02426_KI: 0.760540366;C07182_KI: 0.169961855;C05382_KI: 0.055124156;C00085_KI: 0.524452627;C01112_KI: 0.118502431;C00118_KI: 0.371981293,Keq: 0.25165152267225105
WP_000069410.1,2.7.9.2,Escherichia coli,R71,"Pyruvate, water dikinase",R00199,MRL,C00001; C00002; C00022,C00009; C00020; C00074,Km_C00009: 1.4596771; Km_C00020: 0.023508446; Km_C00074: 0.141774222; Km_C00001: 0.2813887; Km_C00002: 0.021786314; Km_C00022: 0.083,Kcat_F: 4.470776205666667; Kcat_R: 4.215818079333333,C00022;C00008;C00020;C00026;C00001;C00036;C00209;C00742;C00002;C16487;C00009;C00074,C00209_KI: 0.194728702;C00002_KI: 0.021786314;C00742_KI: 0.482464641;C00074_KI: 0.141774222;C00022_KI: 0.196769923;C00036_KI: 0.119141854;C00020_KI: 0.023508446;C00026_KI: 0.239058182;C00008_KI: 0.026302056;C00009_KI: 1.4596771;C16487_KI: 0.2896909218181818;C00001_KI: 0.2813887,Keq: 7.370111364902889
WP_000099823.1,2.3.1.61,Escherichia coli,R72,Dihydrolipoyllysine-residue succinyltransferase,R02570,MRL,C00091; C15973,C00010; C16254,Km_C00010: 0.029741414; Km_C16254: 0.014438955; Km_C00091: 0.025520761; Km_C15973: 0.011323265,Kcat_F: 1.310404403; Kcat_R: 1.2367148335,C06157;C15973;C00527;C16254;C00003;C00004;C00011;C00026;C00010;C00322;C00080;C00091,C00026_KI: 0.172540799;C15973_KI: 0.011323265;C00527_KI: 0.025667293;C00011_KI: 0.328845918;C16254_KI: 0.014438955;C00010_KI: 0.029741414;C00080_KI: 0.236688018;C06157_KI: 0.09181020372727274;C00004_KI: 0.0277845;C00003_KI: 0.054326154;C00091_KI: 0.025520761;C00322_KI: 0.083035164,Keq: 1
WP_000099823.1,2.3.1.61,Escherichia coli,R73,Dihydrolipoyllysine-residue succinyltransferase,R01933,MRL,C00003; C00010; C00322,C00004; C00011; C00080; C00527,Km_C00004: 0.0277845; Km_C00011: 0.328845918; Km_C00080: 0.236688018; Km_C00527: 0.025667293; Km_C00003: 0.054326154; Km_C00010: 0.029741414; Km_C00322: 0.083035164,Kcat_F: 0.925789301; Kcat_R: 0.8828594493333334,C06157;C15973;C00527;C16254;C00003;C00004;C00011;C00026;C00010;C00322;C00080;C00091,C00026_KI: 0.172540799;C15973_KI: 0.011323265;C00527_KI: 0.025667293;C00011_KI: 0.328845918;C16254_KI: 0.014438955;C00010_KI: 0.029741414;C00080_KI: 0.236688018;C06157_KI: 0.09181020372727274;C00004_KI: 0.0277845;C00003_KI: 0.054326154;C00091_KI: 0.025520761;C00322_KI: 0.083035164,Keq: 553075.811271694
WP_000099823.1,2.3.1.61,Escherichia coli,R74,Dihydrolipoyllysine-residue succinyltransferase,R02571,MRL,C00527; C15973,C00010; C06157,Km_C00010: 0.029741414; Km_C06157: 0.022243990666666668; Km_C00527: 0.025667293; Km_C15973: 0.011323265,Kcat_F: 1.298461157; Kcat_R: 0.985192858,C06157;C15973;C00527;C16254;C00003;C00004;C00011;C00026;C00010;C00322;C00080;C00091,C00026_KI: 0.172540799;C15973_KI: 0.011323265;C00527_KI: 0.025667293;C00011_KI: 0.328845918;C16254_KI: 0.014438955;C00010_KI: 0.029741414;C00080_KI: 0.236688018;C06157_KI: 0.09181020372727274;C00004_KI: 0.0277845;C00003_KI: 0.054326154;C00091_KI: 0.025520761;C00322_KI: 0.083035164,Keq: 1
WP_000099823.1,2.3.1.61,Escherichia coli,R75,Dihydrolipoyllysine-residue succinyltransferase,R08549,MRL,C00003; C00010; C00026,C00004; C00011; C00080; C00091,Km_C00004: 0.0277845; Km_C00011: 0.328845918; Km_C00080: 0.236688018; Km_C00091: 0.025520761; Km_C00003: 0.054326154; Km_C00010: 0.029741414; Km_C00026: 0.172540799,Kcat_F: 0.9191576843333334; Kcat_R: 0.8908216133333333,C06157;C15973;C00527;C16254;C00003;C00004;C00011;C00026;C00010;C00322;C00080;C00091,C00026_KI: 0.172540799;C15973_KI: 0.011323265;C00527_KI: 0.025667293;C00011_KI: 0.328845918;C16254_KI: 0.014438955;C00010_KI: 0.029741414;C00080_KI: 0.236688018;C06157_KI: 0.09181020372727274;C00004_KI: 0.0277845;C00003_KI: 0.054326154;C00091_KI: 0.025520761;C00322_KI: 0.083035164,Keq: 88228.45482994754
WP_001265681.1,4.1.1.49,Escherichia coli,R76,Phosphoenolpyruvate carboxykinase (atp),R00341,MRL,C00002; C00036,C00008; C00011; C00074,Km_C00008: 0.087266445; Km_C00011: 5.647358418; Km_C00074: 2.1575; Km_C00002: 0.061518487; Km_C00036: 0.67,Kcat_F: 5.82892086; Kcat_R: 4.168236641,C00008;C00011;C00036;C00002;C00074,C00011_KI: 5.647358418;C00036_KI: 0.513840139;C00002_KI: 0.061518487;C00008_KI: 0.087266445;C00074_KI: 0.426584542,Keq: 0.013703140825955655
WP_000919159.1,2.1.2.1,Escherichia coli,R77,Glycine hydroxymethyltransferase,R00945,MRL,C00001; C00037; C00143,C00065; C00101,Km_C00065: 0.680456936; Km_C00101: 0.048434764; Km_C00001: 1.743806124; Km_C00037: 1.084210277; Km_C00143: 0.031294227,Kcat_F: 0.721411978; Kcat_R: 1.1328265275,C00037;C01217;C00101;C00065;C00001;C00143;C04377,C04377_KI: 0.032590855;C00101_KI: 0.048434764;C00143_KI: 0.031294227;C00037_KI: 1.084210277;C00065_KI: 0.680456936;C01217_KI: 0.029256012;C00001_KI: 1.743806124,Keq: 0.06610281648507778
WP_000919159.1,2.1.2.1,Escherichia coli,R78,Glycine hydroxymethyltransferase,R09099,MRL,C00065; C01217,C00001; C00037; C04377,Km_C00001: 1.743806124; Km_C00037: 1.084210277; Km_C04377: 0.032590855; Km_C00065: 0.680456936; Km_C01217: 0.029256012,Kcat_F: 0.9187239225; Kcat_R: 0.7097989373333333,C00037;C01217;C00101;C00065;C00001;C00143;C04377,C04377_KI: 0.032590855;C00101_KI: 0.048434764;C00143_KI: 0.031294227;C00037_KI: 1.084210277;C00065_KI: 0.680456936;C01217_KI: 0.029256012;C00001_KI: 1.743806124,Keq: 33.9072014058265
WP_000066639.1,4.2.1.2,Escherichia coli,R79,Fumarate hydratase,R01082,MRL,C00149,C00001; C00122,Km_C00001: 6.656438828; Km_C00122: 0.910608768; Km_C00149: 1.7,Kcat_F: 55.60223539; Kcat_R: 2921.884996635,C00149;C00001;C00122,C00122_KI: 0.910608768;C00001_KI: 6.656438828;C00149_KI: 1.095330358,Keq: 0.25101855338099716
WP_000043460.1,1.1.1.44,Escherichia coli,R86,"Phosphogluconate dehydrogenase (nadp+-dependent, decarboxylating)",R01528,MRL,C00006; C00345,C00005; C00011; C00080; C00199,Km_C00005: 0.01731511; Km_C00011: 0.468339205; Km_C00080: 1.165087342; Km_C00199: 0.077537887; Km_C00006: 0.049; Km_C00345: 0.093,Kcat_F: 10.118956026; Kcat_R: 16.041648803333334,C00006;C00345;C00011;C00005;C00199;C00002;C00080,C00345_KI: 0.038310379;C00080_KI: 1.165087342;C00006_KI: 0.029276192;C00011_KI: 0.468339205;C00005_KI: 0.01731511;C00002_KI: 0.02431757;C00199_KI: 0.077537887,Keq: 0.015561115470159889
WP_000462687.1,2.6.1.1,Escherichia coli,R87,Aspartate transaminase,R00355,MRL,C00026; C00049,C00025; C00036,Km_C00025: 2.310521364; Km_C00036: 0.19; Km_C00026: 0.59; Km_C00049: 1.757862926,Kcat_F: 1.267048558; Kcat_R: 1.277564804,C05527;C00957;C00025;C01179;C00082;C00097;C00166;C00079;C05946;C00026;C00036;C00302;C05528;C00506;C00049;C05947;C00606,C05946_KI: 0.856565714;C00079_KI: 0.573835731;C00025_KI: 2.310521364;C05527_KI: 0.679305136;C00166_KI: 0.214944422;C00097_KI: 0.263825059;C00506_KI: 1.337970138;C00026_KI: 0.759377718;C00606_KI: 1.276833773;C00082_KI: 0.365888625;C00049_KI: 1.757862926;C05947_KI: 0.695976257;C00036_KI: 0.293137431;C01179_KI: 0.146892369;C05528_KI: 0.4964104;C00957_KI: 0.907967806;C00302_KI: 2.310521364,Keq: 0.3183762106914854
WP_000462687.1,2.6.1.1,Escherichia coli,R88,Aspartate transaminase,R00694,MRL,C00026; C00079,C00025; C00166,Km_C00025: 2.310521364; Km_C00166: 0.214944422; Km_C00026: 0.59; Km_C00079: 0.573835731,Kcat_F: 1.4574046885; Kcat_R: 1.6883909524999998,C05527;C00957;C00025;C01179;C00082;C00097;C00166;C00079;C05946;C00026;C00036;C00302;C05528;C00506;C00049;C05947;C00606,C05946_KI: 0.856565714;C00079_KI: 0.573835731;C00025_KI: 2.310521364;C05527_KI: 0.679305136;C00166_KI: 0.214944422;C00097_KI: 0.263825059;C00506_KI: 1.337970138;C00026_KI: 0.759377718;C00606_KI: 1.276833773;C00082_KI: 0.365888625;C00049_KI: 1.757862926;C05947_KI: 0.695976257;C00036_KI: 0.293137431;C01179_KI: 0.146892369;C05528_KI: 0.4964104;C00957_KI: 0.907967806;C00302_KI: 2.310521364,Keq: 1.0313054879088486
WP_000462687.1,2.6.1.1,Escherichia coli,R89,Aspartate transaminase,R00734,MRL,C00026; C00082,C00025; C01179,Km_C00025: 2.310521364; Km_C01179: 5.157500000000001; Km_C00026: 0.59; Km_C00082: 0.365888625,Kcat_F: 1.1793277524999999; Kcat_R: 1.917375847,C05527;C00957;C00025;C01179;C00082;C00097;C00166;C00079;C05946;C00026;C00036;C00302;C05528;C00506;C00049;C05947;C00606,C05946_KI: 0.856565714;C00079_KI: 0.573835731;C00025_KI: 2.310521364;C05527_KI: 0.679305136;C00166_KI: 0.214944422;C00097_KI: 0.263825059;C00506_KI: 1.337970138;C00026_KI: 0.759377718;C00606_KI: 1.276833773;C00082_KI: 0.365888625;C00049_KI: 1.757862926;C05947_KI: 0.695976257;C00036_KI: 0.293137431;C01179_KI: 0.146892369;C05528_KI: 0.4964104;C00957_KI: 0.907967806;C00302_KI: 2.310521364,Keq: 0.8591956102112979
WP_000462687.1,2.6.1.1,Escherichia coli,R90,Aspartate transaminase,R00895,MRL,C00026; C00097,C00025; C00957,Km_C00025: 2.310521364; Km_C00957: 0.907967806; Km_C00026: 0.59; Km_C00097: 0.263825059,Kcat_F: 0.2725491195; Kcat_R: 2.6693459575,C05527;C00957;C00025;C01179;C00082;C00097;C00166;C00079;C05946;C00026;C00036;C00302;C05528;C00506;C00049;C05947;C00606,C05946_KI: 0.856565714;C00079_KI: 0.573835731;C00025_KI: 2.310521364;C05527_KI: 0.679305136;C00166_KI: 0.214944422;C00097_KI: 0.263825059;C00506_KI: 1.337970138;C00026_KI: 0.759377718;C00606_KI: 1.276833773;C00082_KI: 0.365888625;C00049_KI: 1.757862926;C05947_KI: 0.695976257;C00036_KI: 0.293137431;C01179_KI: 0.146892369;C05528_KI: 0.4964104;C00957_KI: 0.907967806;C00302_KI: 2.310521364,Keq: 966.5843723353203
WP_000462687.1,2.6.1.1,Escherichia coli,R91,Aspartate transaminase,R00896,MRL,C00026; C00097,C00302; C00957,Km_C00302: 2.310521364; Km_C00957: 0.907967806; Km_C00026: 0.59; Km_C00097: 0.263825059,Kcat_F: 0.2725491195; Kcat_R: 2.6693459575,C05527;C00957;C00025;C01179;C00082;C00097;C00166;C00079;C05946;C00026;C00036;C00302;C05528;C00506;C00049;C05947;C00606,C05946_KI: 0.856565714;C00079_KI: 0.573835731;C00025_KI: 2.310521364;C05527_KI: 0.679305136;C00166_KI: 0.214944422;C00097_KI: 0.263825059;C00506_KI: 1.337970138;C00026_KI: 0.759377718;C00606_KI: 1.276833773;C00082_KI: 0.365888625;C00049_KI: 1.757862926;C05947_KI: 0.695976257;C00036_KI: 0.293137431;C01179_KI: 0.146892369;C05528_KI: 0.4964104;C00957_KI: 0.907967806;C00302_KI: 2.310521364,Keq: 966.5843723353426
WP_000462687.1,2.6.1.1,Escherichia coli,R92,Aspartate transaminase,R02433,MRL,C00026; C00506,C00025; C05528,Km_C00025: 2.310521364; Km_C05528: 0.4964104; Km_C00026: 0.59; Km_C00506: 1.337970138,Kcat_F: 0.7048528445; Kcat_R: 3.5934940754999998,C05527;C00957;C00025;C01179;C00082;C00097;C00166;C00079;C05946;C00026;C00036;C00302;C05528;C00506;C00049;C05947;C00606,C05946_KI: 0.856565714;C00079_KI: 0.573835731;C00025_KI: 2.310521364;C05527_KI: 0.679305136;C00166_KI: 0.214944422;C00097_KI: 0.263825059;C00506_KI: 1.337970138;C00026_KI: 0.759377718;C00606_KI: 1.276833773;C00082_KI: 0.365888625;C00049_KI: 1.757862926;C05947_KI: 0.695976257;C00036_KI: 0.293137431;C01179_KI: 0.146892369;C05528_KI: 0.4964104;C00957_KI: 0.907967806;C00302_KI: 2.310521364,Keq: 39.40998034717323
WP_000462687.1,2.6.1.1,Escherichia coli,R93,Aspartate transaminase,R02619,MRL,C00026; C00606,C00025; C05527,Km_C00025: 2.310521364; Km_C05527: 0.679305136; Km_C00026: 0.59; Km_C00606: 1.276833773,Kcat_F: 0.8722290914999999; Kcat_R: 2.1534107225,C05527;C00957;C00025;C01179;C00082;C00097;C00166;C00079;C05946;C00026;C00036;C00302;C05528;C00506;C00049;C05947;C00606,C05946_KI: 0.856565714;C00079_KI: 0.573835731;C00025_KI: 2.310521364;C05527_KI: 0.679305136;C00166_KI: 0.214944422;C00097_KI: 0.263825059;C00506_KI: 1.337970138;C00026_KI: 0.759377718;C00606_KI: 1.276833773;C00082_KI: 0.365888625;C00049_KI: 1.757862926;C05947_KI: 0.695976257;C00036_KI: 0.293137431;C01179_KI: 0.146892369;C05528_KI: 0.4964104;C00957_KI: 0.907967806;C00302_KI: 2.310521364,Keq: 42.81284970431118
WP_000462687.1,2.6.1.1,Escherichia coli,R94,Aspartate transaminase,R05052,MRL,C00026; C05947,C00025; C05946,Km_C00025: 2.310521364; Km_C05946: 0.856565714; Km_C00026: 0.59; Km_C05947: 0.695976257,Kcat_F: 1.434544761; Kcat_R: 1.5390570444999998,C05527;C00957;C00025;C01179;C00082;C00097;C00166;C00079;C05946;C00026;C00036;C00302;C05528;C00506;C00049;C05947;C00606,C05946_KI: 0.856565714;C00079_KI: 0.573835731;C00025_KI: 2.310521364;C05527_KI: 0.679305136;C00166_KI: 0.214944422;C00097_KI: 0.263825059;C00506_KI: 1.337970138;C00026_KI: 0.759377718;C00606_KI: 1.276833773;C00082_KI: 0.365888625;C00049_KI: 1.757862926;C05947_KI: 0.695976257;C00036_KI: 0.293137431;C01179_KI: 0.146892369;C05528_KI: 0.4964104;C00957_KI: 0.907967806;C00302_KI: 2.310521364,Keq: 43.371047462151346
